"date","month","week","word","target","n","type","bing_lexicon","afinn_lexicon"
2017-10-23,2017-10-01,2017-10-22,"leadership","kneeling nfl players",1,"unigram",NA,NA
2017-10-23,2017-10-01,2017-10-22,"nfl","kneeling nfl players",1,"unigram",NA,NA
2017-10-23,2017-10-01,2017-10-22,"total","kneeling nfl players",1,"unigram",NA,NA
2017-10-24,2017-10-01,2017-10-22,"bad","bob corker",1,"unigram","negative",-3
2017-10-24,2017-10-01,2017-10-22,"bob","bob corker",1,"unigram",NA,NA
2017-10-24,2017-10-01,2017-10-22,"catcher","bob corker",1,"unigram",NA,NA
2017-10-24,2017-10-01,2017-10-22,"clue","bob corker",1,"unigram",NA,NA
2017-10-24,2017-10-01,2017-10-22,"corker","bob corker",1,"unigram",NA,NA
2017-10-24,2017-10-01,2017-10-22,"deal","bob corker",1,"unigram",NA,NA
2017-10-24,2017-10-01,2017-10-22,"dog","bob corker",1,"unigram",NA,NA
2017-10-24,2017-10-01,2017-10-22,"dropped","bob corker",1,"unigram",NA,NA
2017-10-24,2017-10-01,2017-10-22,"elected","bob corker",1,"unigram",NA,NA
2017-10-24,2017-10-01,2017-10-22,"endorse","bob corker",1,"unigram","positive",2
2017-10-24,2017-10-01,2017-10-22,"helped","bob corker",1,"unigram","positive",NA
2017-10-24,2017-10-01,2017-10-22,"incompetent","bob corker",1,"unigram","negative",-2
2017-10-24,2017-10-01,2017-10-22,"iran","bob corker",1,"unigram",NA,NA
2017-10-24,2017-10-01,2017-10-22,"liddle","bob corker",1,"unigram",NA,NA
2017-10-24,2017-10-01,2017-10-22,"lightweight","bob corker",1,"unigram",NA,NA
2017-10-24,2017-10-01,2017-10-22,"negative","bob corker",1,"unigram","negative",-2
2017-10-24,2017-10-01,2017-10-22,"president","bob corker",1,"unigram",NA,NA
2017-10-24,2017-10-01,2017-10-22,"race","bob corker",1,"unigram",NA,NA
2017-10-24,2017-10-01,2017-10-22,"refused","bob corker",1,"unigram","negative",-2
2017-10-24,2017-10-01,2017-10-22,"sad","bob corker",1,"unigram","negative",-2
2017-10-24,2017-10-01,2017-10-22,"set","bob corker",1,"unigram",NA,NA
2017-10-24,2017-10-01,2017-10-22,"tennesse","bob corker",1,"unigram",NA,NA
2017-10-24,2017-10-01,2017-10-22,"tennessee","bob corker",1,"unigram",NA,NA
2017-10-24,2017-10-01,2017-10-22,"trump","bob corker",1,"unigram","positive",NA
2017-10-24,2017-10-01,2017-10-22,"u.s","bob corker",1,"unigram",NA,NA
2017-10-25,2017-10-01,2017-10-22,"act","bob corker",1,"unigram",NA,NA
2017-10-25,2017-10-01,2017-10-22,"act","jeff flake",1,"unigram",NA,NA
2017-10-25,2017-10-01,2017-10-22,"chance","bob corker",1,"unigram",NA,2
2017-10-25,2017-10-01,2017-10-22,"chance","jeff flake",1,"unigram",NA,2
2017-10-25,2017-10-01,2017-10-22,"elected","bob corker",1,"unigram",NA,NA
2017-10-25,2017-10-01,2017-10-22,"elected","jeff flake",1,"unigram",NA,NA
2017-10-25,2017-10-01,2017-10-22,"hurt","bob corker",1,"unigram","negative",-2
2017-10-25,2017-10-01,2017-10-22,"hurt","jeff flake",1,"unigram","negative",-2
2017-10-25,2017-10-01,2017-10-22,"wounded","bob corker",1,"unigram",NA,NA
2017-10-25,2017-10-01,2017-10-22,"wounded","jeff flake",1,"unigram",NA,NA
2017-10-26,2017-10-01,2017-10-22,"crime","ralph northam",1,"unigram","negative",-3
2017-10-26,2017-10-01,2017-10-22,"meetings","ralph northam",1,"unigram",NA,NA
2017-10-26,2017-10-01,2017-10-22,"weak","ralph northam",1,"unigram","negative",-2
2017-10-27,2017-10-01,2017-10-22,"agenda","tom steyer",1,"unigram",NA,NA
2017-10-27,2017-10-01,2017-10-22,"america","tom steyer",1,"unigram",NA,NA
2017-10-27,2017-10-01,2017-10-22,"beginning","tom steyer",1,"unigram",NA,NA
2017-10-27,2017-10-01,2017-10-22,"elections","tom steyer",1,"unigram",NA,NA
2017-10-27,2017-10-01,2017-10-22,"fighting","tom steyer",1,"unigram",NA,NA
2017-10-27,2017-10-01,2017-10-22,"totally","tom steyer",1,"unigram",NA,NA
2017-10-27,2017-10-01,2017-10-22,"unhinged","tom steyer",1,"unigram",NA,NA
2017-10-27,2017-10-01,2017-10-22,"wacky","tom steyer",1,"unigram",NA,NA
2017-10-27,2017-10-01,2017-10-22,"wins","tom steyer",1,"unigram","positive",4
2017-10-28,2017-10-01,2017-10-22,"bomb","michael moore show",1,"unigram","negative",-1
2017-10-28,2017-10-01,2017-10-22,"close","michael moore show",1,"unigram",NA,NA
2017-10-28,2017-10-01,2017-10-22,"fake","the media",1,"unigram","negative",-3
2017-10-28,2017-10-01,2017-10-22,"fools","hillary clinton",1,"unigram",NA,-2
2017-10-28,2017-10-01,2017-10-22,"forced","michael moore show",1,"unigram",NA,-1
2017-10-28,2017-10-01,2017-10-22,"news","the media",1,"unigram",NA,NA
2017-10-28,2017-10-01,2017-10-22,"played","hillary clinton",1,"unigram",NA,NA
2017-10-28,2017-10-01,2017-10-22,"press","hillary clinton",1,"unigram",NA,NA
2017-10-28,2017-10-01,2017-10-22,"russia","hillary clinton",1,"unigram",NA,NA
2017-10-28,2017-10-01,2017-10-22,"sad","michael moore show",1,"unigram","negative",-2
2017-10-28,2017-10-01,2017-10-22,"sloppy","michael moore show",1,"unigram","negative",NA
2017-10-28,2017-10-01,2017-10-22,"total","michael moore show",1,"unigram",NA,NA
2017-10-29,2017-10-01,2017-10-29,"bad","trump russia",1,"unigram","negative",-3
2017-10-29,2017-10-01,2017-10-29,"country","trump russia",1,"unigram",NA,NA
2017-10-29,2017-10-01,2017-10-29,"evil","trump russia",1,"unigram","negative",-3
2017-10-29,2017-10-01,2017-10-29,"hunt","trump russia",1,"unigram",NA,NA
2017-10-29,2017-10-01,2017-10-29,"phony","trump russia",1,"unigram","negative",NA
2017-10-29,2017-10-01,2017-10-29,"politics","trump russia",1,"unigram",NA,NA
2017-10-29,2017-10-01,2017-10-29,"terrible","trump russia",1,"unigram","negative",-3
2017-10-29,2017-10-01,2017-10-29,"witch","trump russia",1,"unigram",NA,NA
2017-10-30,2017-10-01,2017-10-29,"crooked","hillary clinton",1,"unigram","negative",NA
2017-10-31,2017-10-01,2017-10-29,"crooked","democrats",1,"unigram","negative",NA
2017-10-31,2017-10-01,2017-10-29,"deranged","alleged nyc terrorist",1,"unigram",NA,NA
2017-10-31,2017-10-01,2017-10-29,"fake","the media",2,"unigram","negative",-3
2017-10-31,2017-10-01,2017-10-29,"level","george papadopolous",1,"unigram",NA,NA
2017-10-31,2017-10-01,2017-10-29,"liar","george papadopolous",1,"unigram","negative",-3
2017-10-31,2017-10-01,2017-10-29,"low","george papadopolous",1,"unigram",NA,NA
2017-10-31,2017-10-01,2017-10-29,"news","the media",2,"unigram",NA,NA
2017-10-31,2017-10-01,2017-10-29,"proven","george papadopolous",1,"unigram","positive",NA
2017-10-31,2017-10-01,2017-10-29,"sick","alleged nyc terrorist",1,"unigram","negative",-2
2017-11-01,2017-11-01,2017-10-29,"unfair","the individual mandate",1,"unigram",NA,-2
2017-11-01,2017-11-01,2017-10-29,"unpopular","the individual mandate",1,"unigram","negative",NA
2017-11-03,2017-11-01,2017-10-29,"animal","alleged nyc terrorist",1,"unigram",NA,NA
2017-11-03,2017-11-01,2017-10-29,"bernie","bernie sanders",1,"unigram",NA,NA
2017-11-03,2017-11-01,2017-10-29,"bernie","democratic national committee",1,"unigram",NA,NA
2017-11-03,2017-11-01,2017-10-29,"bernie","hillary clinton",1,"unigram",NA,NA
2017-11-03,2017-11-01,2017-10-29,"bought","hillary clinton",1,"unigram",NA,NA
2017-11-03,2017-11-01,2017-10-29,"collusion","democratic national committee",1,"unigram","negative",NA
2017-11-03,2017-11-01,2017-10-29,"complete","bowe bergdahl decision",1,"unigram",NA,NA
2017-11-03,2017-11-01,2017-10-29,"crazy","bernie sanders",1,"unigram","negative",-2
2017-11-03,2017-11-01,2017-10-29,"crazy","hillary clinton",1,"unigram","negative",-2
2017-11-03,2017-11-01,2017-10-29,"crooked","hillary clinton",6,"unigram","negative",NA
2017-11-03,2017-11-01,2017-10-29,"degenerate","alleged nyc terrorist",1,"unigram","negative",NA
2017-11-03,2017-11-01,2017-10-29,"dem","hillary clinton",1,"unigram",NA,NA
2017-11-03,2017-11-01,2017-10-29,"democratic","hillary clinton",1,"unigram",NA,NA
2017-11-03,2017-11-01,2017-10-29,"disaster","james comey",1,"unigram","negative",-2
2017-11-03,2017-11-01,2017-10-29,"disgrace","bowe bergdahl decision",1,"unigram","negative",-2
2017-11-03,2017-11-01,2017-10-29,"disgraceful","the media",1,"unigram","negative",NA
2017-11-03,2017-11-01,2017-10-29,"dishonesty","democratic national committee",1,"unigram","negative",NA
2017-11-03,2017-11-01,2017-10-29,"dnc","hillary clinton",1,"unigram",NA,NA
2017-11-03,2017-11-01,2017-10-29,"fake","the media",1,"unigram","negative",-3
2017-11-03,2017-11-01,2017-10-29,"illegally","democratic national committee",1,"unigram","negative",NA
2017-11-03,2017-11-01,2017-10-29,"leadership","james comey",1,"unigram",NA,NA
2017-11-03,2017-11-01,2017-10-29,"news","the media",1,"unigram",NA,NA
2017-11-03,2017-11-01,2017-10-29,"paid","hillary clinton",1,"unigram",NA,NA
2017-11-03,2017-11-01,2017-10-29,"pocahontas","elizabeth warren",1,"unigram",NA,NA
2017-11-03,2017-11-01,2017-10-29,"primaries","democrats",1,"unigram",NA,NA
2017-11-03,2017-11-01,2017-10-29,"primary","democratic national committee",1,"unigram",NA,NA
2017-11-03,2017-11-01,2017-10-29,"primary","hillary clinton",2,"unigram",NA,NA
2017-11-03,2017-11-01,2017-10-29,"real","democratic national committee",1,"unigram",NA,NA
2017-11-03,2017-11-01,2017-10-29,"rigged","democratic national committee",1,"unigram",NA,-1
2017-11-03,2017-11-01,2017-10-29,"rigged","democratic primaries",1,"unigram",NA,-1
2017-11-03,2017-11-01,2017-10-29,"rigged","democrats",1,"unigram",NA,-1
2017-11-03,2017-11-01,2017-10-29,"sanders","democratic national committee",1,"unigram",NA,NA
2017-11-03,2017-11-01,2017-10-29,"steal","democratic national committee",1,"unigram","negative",-2
2017-11-03,2017-11-01,2017-10-29,"stole","hillary clinton",2,"unigram","negative",NA
2017-11-03,2017-11-01,2017-10-29,"system","democratic national committee",1,"unigram",NA,NA
2017-11-03,2017-11-01,2017-10-29,"total","bowe bergdahl decision",1,"unigram",NA,NA
2017-11-06,2017-11-01,2017-11-05,"country","arrested saudis",1,"unigram",NA,NA
2017-11-06,2017-11-01,2017-11-05,"milking","arrested saudis",1,"unigram",NA,NA
2017-11-06,2017-11-01,2017-11-05,"terrible","virginia economy",1,"unigram","negative",-3
2017-11-07,2017-11-01,2017-11-05,"amendment","ralph northam",1,"unigram",NA,NA
2017-11-07,2017-11-01,2017-11-05,"anti","ralph northam",1,"unigram",NA,-1
2017-11-07,2017-11-01,2017-11-05,"crime","ralph northam",2,"unigram","negative",-3
2017-11-07,2017-11-01,2017-11-05,"economy","ralph northam",1,"unigram",NA,NA
2017-11-07,2017-11-01,2017-11-05,"horrible","ralph northam",1,"unigram","negative",-3
2017-11-07,2017-11-01,2017-11-05,"rampant","ralph northam",1,"unigram","negative",NA
2017-11-07,2017-11-01,2017-11-05,"vets","ralph northam",1,"unigram",NA,NA
2017-11-07,2017-11-01,2017-11-05,"virginia","ralph northam",2,"unigram",NA,NA
2017-11-07,2017-11-01,2017-11-05,"weak","ralph northam",2,"unigram","negative",-2
2017-11-09,2017-11-01,2017-11-05,"clue","past presidential administrations",1,"unigram",NA,NA
2017-11-09,2017-11-01,2017-11-05,"incompetence","past presidential administrations",1,"unigram","negative",-2
2017-11-12,2017-11-01,2017-11-12,"bad","losers haters",1,"unigram","negative",-3
2017-11-12,2017-11-01,2017-11-12,"call","kim jong un",1,"unigram",NA,NA
2017-11-12,2017-11-01,2017-11-12,"chemistry","barack obama",1,"unigram",NA,NA
2017-11-12,2017-11-01,2017-11-12,"country","losers haters",1,"unigram",NA,NA
2017-11-12,2017-11-01,2017-11-12,"crooked","hillary clinton",1,"unigram","negative",NA
2017-11-12,2017-11-01,2017-11-12,"fake","the media",1,"unigram","negative",-3
2017-11-12,2017-11-01,2017-11-12,"fat","kim jong un",1,"unigram","negative",NA
2017-11-12,2017-11-01,2017-11-12,"news","the media",1,"unigram",NA,NA
2017-11-12,2017-11-01,2017-11-12,"playing","losers haters",1,"unigram",NA,NA
2017-11-12,2017-11-01,2017-11-12,"politics","losers haters",1,"unigram",NA,NA
2017-11-12,2017-11-01,2017-11-12,"putin","barack obama",1,"unigram",NA,NA
2017-11-12,2017-11-01,2017-11-12,"short","kim jong un",1,"unigram",NA,NA
2017-11-14,2017-11-01,2017-11-12,"fakenews","the media",1,"unigram",NA,NA
2017-11-14,2017-11-01,2017-11-12,"wrong","the media",1,"unigram","negative",-2
2017-11-15,2017-11-01,2017-11-12,"basketball","ucla basketball players",1,"unigram",NA,NA
2017-11-15,2017-11-01,2017-11-12,"developed","the new york times",1,"unigram",NA,NA
2017-11-15,2017-11-01,2017-11-12,"dumb","the new york times",1,"unigram","negative",-3
2017-11-15,2017-11-01,2017-11-12,"failing","the new york times",2,"unigram","negative",-2
2017-11-15,2017-11-01,2017-11-12,"hates","the new york times",1,"unigram","negative",-3
2017-11-15,2017-11-01,2017-11-12,"ineffective","the new york times",1,"unigram","negative",-2
2017-11-15,2017-11-01,2017-11-12,"jinping","the new york times",1,"unigram",NA,NA
2017-11-15,2017-11-01,2017-11-12,"leaders","the new york times",1,"unigram",NA,NA
2017-11-15,2017-11-01,2017-11-12,"naive","the new york times",1,"unigram","negative",-2
2017-11-15,2017-11-01,2017-11-12,"players","ucla basketball players",1,"unigram",NA,NA
2017-11-15,2017-11-01,2017-11-12,"president","ucla basketball players",1,"unigram",NA,NA
2017-11-15,2017-11-01,2017-11-12,"relationship","the new york times",1,"unigram",NA,NA
2017-11-15,2017-11-01,2017-11-12,"trump","ucla basketball players",1,"unigram","positive",NA
2017-11-15,2017-11-01,2017-11-12,"ucla","ucla basketball players",1,"unigram",NA,NA
2017-11-15,2017-11-01,2017-11-12,"weak","the new york times",1,"unigram","negative",-2
2017-11-15,2017-11-01,2017-11-12,"world","the new york times",1,"unigram",NA,NA
2017-11-15,2017-11-01,2017-11-12,"xi","the new york times",1,"unigram",NA,NA
2017-11-17,2017-11-01,2017-11-12,"al","al franken",1,"unigram",NA,NA
2017-11-17,2017-11-01,2017-11-12,"frankenstien","al franken",1,"unigram",NA,NA
2017-11-17,2017-11-01,2017-11-12,"obstructionists","democrats",1,"unigram",NA,NA
2017-11-17,2017-11-01,2017-11-12,"vile","ms 13",1,"unigram","negative",-3
2017-11-18,2017-11-01,2017-11-12,"biggest","hillary clinton",1,"unigram",NA,NA
2017-11-18,2017-11-01,2017-11-12,"crooked","hillary clinton",1,"unigram","negative",NA
2017-11-18,2017-11-01,2017-11-12,"hillary","hillary clinton",1,"unigram",NA,NA
2017-11-18,2017-11-01,2017-11-12,"life","hillary clinton",1,"unigram",NA,NA
2017-11-18,2017-11-01,2017-11-12,"loser","hillary clinton",1,"unigram","negative",-3
2017-11-18,2017-11-01,2017-11-12,"time","hillary clinton",1,"unigram",NA,NA
2017-11-18,2017-11-01,2017-11-12,"worst","hillary clinton",1,"unigram","negative",-3
2017-11-19,2017-11-01,2017-11-19,"anemic","jeff flake",1,"unigram","negative",NA
2017-11-19,2017-11-01,2017-11-19,"career","jeff flake",1,"unigram",NA,NA
2017-11-19,2017-11-01,2017-11-19,"flake","jeff flake",1,"unigram","negative",NA
2017-11-19,2017-11-01,2017-11-19,"horror","big game hunting",1,"unigram",NA,NA
2017-11-19,2017-11-01,2017-11-19,"jail","ucla basketball players",1,"unigram",NA,NA
2017-11-19,2017-11-01,2017-11-19,"jeff","jeff flake",1,"unigram",NA,NA
2017-11-19,2017-11-01,2017-11-19,"left","ucla basketball players",1,"unigram",NA,NA
2017-11-19,2017-11-01,2017-11-19,"political","jeff flake",1,"unigram",NA,NA
2017-11-19,2017-11-01,2017-11-19,"polls","jeff flake",1,"unigram",NA,NA
2017-11-19,2017-11-01,2017-11-19,"son","levar ball",1,"unigram",NA,NA
2017-11-19,2017-11-01,2017-11-19,"toast","jeff flake",1,"unigram",NA,NA
2017-11-19,2017-11-01,2017-11-19,"unaccepting","levar ball",1,"unigram",NA,NA
2017-11-19,2017-11-01,2017-11-19,"unelectable","jeff flake",1,"unigram",NA,NA
2017-11-19,2017-11-01,2017-11-19,"ungrateful","levar ball",1,"unigram","negative",NA
2017-11-20,2017-11-01,2017-11-19,"attendance","nfl",1,"unigram",NA,NA
2017-11-20,2017-11-01,2017-11-19,"disrespect","marshawn lynch",1,"unigram","negative",-2
2017-11-20,2017-11-01,2017-11-19,"nfl","marshawn lynch",1,"unigram",NA,NA
2017-11-20,2017-11-01,2017-11-19,"ratings","nfl",1,"unigram",NA,NA
2017-11-20,2017-11-01,2017-11-19,"remainder","marshawn lynch",1,"unigram",NA,NA
2017-11-20,2017-11-01,2017-11-19,"season","marshawn lynch",1,"unigram",NA,NA
2017-11-20,2017-11-01,2017-11-19,"suspend","marshawn lynch",1,"unigram",NA,-1
2017-11-22,2017-11-01,2017-11-19,"commissioner","roger goodell",1,"unigram",NA,NA
2017-11-22,2017-11-01,2017-11-19,"crooked","hillary clinton",1,"unigram","negative",NA
2017-11-22,2017-11-01,2017-11-19,"don","levar ball",1,"unigram",NA,NA
2017-11-22,2017-11-01,2017-11-19,"finally","roger goodell",1,"unigram",NA,NA
2017-11-22,2017-11-01,2017-11-19,"fool","levar ball",1,"unigram","negative",-2
2017-11-22,2017-11-01,2017-11-19,"hair","levar ball",1,"unigram",NA,NA
2017-11-22,2017-11-01,2017-11-19,"highly","roger goodell",1,"unigram",NA,NA
2017-11-22,2017-11-01,2017-11-19,"king","levar ball",1,"unigram",NA,NA
2017-11-22,2017-11-01,2017-11-19,"man’s","levar ball",1,"unigram",NA,NA
2017-11-22,2017-11-01,2017-11-19,"paid","roger goodell",1,"unigram",NA,NA
2017-11-22,2017-11-01,2017-11-19,"poor","levar ball",1,"unigram","negative",-2
2017-11-22,2017-11-01,2017-11-19,"smart","roger goodell",1,"unigram","positive",1
2017-11-22,2017-11-01,2017-11-19,"tough","roger goodell",1,"unigram","positive",NA
2017-11-22,2017-11-01,2017-11-19,"ungrateful","levar ball",1,"unigram","negative",NA
2017-11-22,2017-11-01,2017-11-19,"version","levar ball",1,"unigram",NA,NA
2017-11-23,2017-11-01,2017-11-19,"democrats","obamacare",1,"unigram",NA,NA
2017-11-23,2017-11-01,2017-11-19,"disaster","obamacare",1,"unigram","negative",-2
2017-11-23,2017-11-01,2017-11-19,"owned","obamacare",1,"unigram",NA,NA
2017-11-24,2017-11-01,2017-11-19,"6","middle east relations",1,"unigram",NA,NA
2017-11-24,2017-11-01,2017-11-19,"control","roger goodell",1,"unigram",NA,NA
2017-11-24,2017-11-01,2017-11-19,"dollars","middle east relations",1,"unigram",NA,NA
2017-11-24,2017-11-01,2017-11-19,"hemorrhaging","nfl",1,"unigram",NA,NA
2017-11-24,2017-11-01,2017-11-19,"hemorrhaging","roger goodell",1,"unigram",NA,NA
2017-11-24,2017-11-01,2017-11-19,"inherited","middle east relations",1,"unigram",NA,NA
2017-11-24,2017-11-01,2017-11-19,"league","roger goodell",1,"unigram",NA,NA
2017-11-24,2017-11-01,2017-11-19,"lives","middle east relations",1,"unigram",NA,NA
2017-11-24,2017-11-01,2017-11-19,"lost","roger goodell",1,"unigram","negative",-3
2017-11-24,2017-11-01,2017-11-19,"mess","middle east relations",1,"unigram","negative",-2
2017-11-24,2017-11-01,2017-11-19,"mistake","middle east relations",1,"unigram","negative",-2
2017-11-24,2017-11-01,2017-11-19,"trillion","middle east relations",1,"unigram",NA,NA
2017-11-25,2017-11-01,2017-11-19,"complete","cfpb",1,"unigram",NA,NA
2017-11-25,2017-11-01,2017-11-19,"disaster","cfpb",2,"unigram","negative",-2
2017-11-25,2017-11-01,2017-11-19,"fake","cnn international",1,"unigram","negative",-3
2017-11-25,2017-11-01,2017-11-19,"fake","the media",1,"unigram","negative",-3
2017-11-25,2017-11-01,2017-11-19,"major","cnn international",1,"unigram",NA,NA
2017-11-25,2017-11-01,2017-11-19,"nation","cnn international",1,"unigram",NA,NA
2017-11-25,2017-11-01,2017-11-19,"news","cnn international",1,"unigram",NA,NA
2017-11-25,2017-11-01,2017-11-19,"news","the media",1,"unigram",NA,NA
2017-11-25,2017-11-01,2017-11-19,"poorly","cnn international",1,"unigram","negative",NA
2017-11-25,2017-11-01,2017-11-19,"represent","cnn international",1,"unigram",NA,NA
2017-11-25,2017-11-01,2017-11-19,"source","cnn international",1,"unigram",NA,NA
2017-11-25,2017-11-01,2017-11-19,"total","cfpb",1,"unigram",NA,NA
2017-11-25,2017-11-01,2017-11-19,"truth","cnn international",1,"unigram",NA,NA
2017-11-25,2017-11-01,2017-11-19,"world","cnn international",2,"unigram",NA,NA
2017-11-26,2017-11-01,2017-11-26,"2nd","doug jones",1,"unigram",NA,NA
2017-11-26,2017-11-01,2017-11-26,"amendment","doug jones",1,"unigram",NA,NA
2017-11-26,2017-11-01,2017-11-26,"bad","doug jones",3,"unigram","negative",-3
2017-11-26,2017-11-01,2017-11-26,"border","doug jones",1,"unigram",NA,NA
2017-11-26,2017-11-01,2017-11-26,"crime","doug jones",1,"unigram","negative",-3
2017-11-26,2017-11-01,2017-11-26,"democrat","trump russia",1,"unigram",NA,NA
2017-11-26,2017-11-01,2017-11-26,"disaster","doug jones",1,"unigram","negative",-2
2017-11-26,2017-11-01,2017-11-26,"election","trump russia",1,"unigram",NA,NA
2017-11-26,2017-11-01,2017-11-26,"excuse","trump russia",1,"unigram","negative",-1
2017-11-26,2017-11-01,2017-11-26,"losing","trump russia",1,"unigram","negative",-3
